class,cap-shape,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,ring-number,ring-type,spore-print-color,population,habitat
p,k,n,f,s,f,c,n,b,t,?,s,k,w,p,o,e,w,v,d
p,x,e,f,s,f,c,n,b,t,?,k,s,w,p,o,e,w,v,l
p,x,e,f,s,f,c,n,b,t,?,s,k,w,p,o,e,w,v,p
p,x,n,f,f,f,c,n,b,t,?,s,k,p,w,o,e,w,v,l
p,f,n,f,f,f,c,n,b,t,?,s,s,p,p,o,e,w,v,l
p,x,e,f,f,f,c,n,b,t,?,k,k,p,p,o,e,w,v,p
e,b,g,f,n,f,w,b,w,e,?,s,k,w,w,t,p,w,n,g
p,x,e,f,s,f,c,n,b,t,?,k,k,p,p,o,e,w,v,p
p,x,e,f,s,f,c,n,b,t,?,k,s,p,w,o,e,w,v,d
p,f,e,f,s,f,c,n,b,t,?,s,s,p,p,o,e,w,v,l
p,x,e,f,y,f,c,n,b,t,?,k,s,w,p,o,e,w,v,p
p,f,e,f,y,f,c,n,b,t,?,s,k,p,w,o,e,w,v,d
p,f,e,f,f,f,c,n,b,t,?,k,k,w,p,o,e,w,v,l
p,x,n,f,f,f,c,n,b,t,?,k,k,w,w,o,e,w,v,d
p,f,n,f,f,f,c,n,b,t,?,k,s,w,p,o,e,w,v,p
e,k,w,f,n,f,w,b,g,e,?,k,s,w,w,t,p,w,s,g
p,f,e,f,s,f,c,n,b,t,?,k,k,w,w,o,e,w,v,p
p,x,e,f,f,f,c,n,b,t,?,s,s,w,p,o,e,w,v,p
p,f,n,f,y,f,c,n,b,t,?,k,s,w,p,o,e,w,v,l
p,f,n,f,s,f,c,n,b,t,?,k,k,p,w,o,e,w,v,l
p,x,e,f,y,f,c,n,b,t,?,k,k,w,p,o,e,w,v,l
p,f,e,f,y,f,c,n,b,t,?,k,k,w,w,o,e,w,v,d
p,f,e,f,f,f,c,n,b,t,?,k,k,p,w,o,e,w,v,p
p,f,n,f,y,f,c,n,b,t,?,s,k,w,w,o,e,w,v,p
p,x,e,f,f,f,c,n,b,t,?,s,k,p,w,o,e,w,v,p
p,f,e,f,s,f,c,n,b,t,?,s,k,p,w,o,e,w,v,d
e,b,g,f,n,f,w,b,p,e,?,k,s,w,w,t,p,w,n,g
p,k,e,f,s,f,c,n,b,t,?,s,k,w,w,o,e,w,v,l
p,x,e,f,f,f,c,n,b,t,?,s,s,p,w,o,e,w,v,l
p,k,e,f,f,f,c,n,b,t,?,s,k,w,p,o,e,w,v,l
p,x,n,f,s,f,c,n,b,t,?,s,k,p,p,o,e,w,v,p
e,k,w,f,n,f,w,b,g,e,?,s,k,w,w,t,p,w,s,g
p,f,e,f,s,f,c,n,b,t,?,s,s,p,p,o,e,w,v,d
p,x,n,f,y,f,c,n,b,t,?,k,s,p,p,o,e,w,v,p
p,k,e,f,f,f,c,n,b,t,?,s,k,w,w,o,e,w,v,p
p,k,n,f,s,f,c,n,b,t,?,k,k,w,w,o,e,w,v,l
p,k,e,f,f,f,c,n,b,t,?,k,s,p,p,o,e,w,v,p
p,x,e,f,y,f,c,n,b,t,?,k,s,w,w,o,e,w,v,d
p,f,e,f,s,f,c,n,b,t,?,s,k,p,p,o,e,w,v,p
p,f,e,f,f,f,c,n,b,t,?,k,k,p,p,o,e,w,v,p
p,x,e,f,s,f,c,n,b,t,?,s,k,p,p,o,e,w,v,d
p,f,n,f,y,f,c,n,b,t,?,s,s,p,w,o,e,w,v,d
p,x,e,f,y,f,c,n,b,t,?,s,s,p,w,o,e,w,v,d
p,f,n,f,y,f,c,n,b,t,?,s,s,w,p,o,e,w,v,l
p,x,e,f,y,f,c,n,b,t,?,s,s,w,p,o,e,w,v,l
p,k,n,f,y,f,c,n,b,t,?,k,k,w,p,o,e,w,v,l
p,f,e,f,f,f,c,n,b,t,?,s,k,w,w,o,e,w,v,l
p,x,n,f,f,f,c,n,b,t,?,k,s,p,p,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,k,s,p,p,o,e,w,v,d
p,f,e,f,s,f,c,n,b,t,?,s,k,w,p,o,e,w,v,d
p,x,e,f,y,f,c,n,b,t,?,k,k,p,w,o,e,w,v,d
p,f,n,f,y,f,c,n,b,t,?,s,k,w,p,o,e,w,v,d
p,f,n,f,s,f,c,n,b,t,?,s,k,p,p,o,e,w,v,l
p,x,e,f,f,f,c,n,b,t,?,s,s,p,p,o,e,w,v,d
p,x,e,f,f,f,c,n,b,t,?,s,k,p,p,o,e,w,v,d
p,f,e,f,y,f,c,n,b,t,?,s,s,p,p,o,e,w,v,l
p,f,e,f,y,f,c,n,b,t,?,k,s,p,w,o,e,w,v,l
p,f,e,f,f,f,c,n,b,t,?,k,s,w,p,o,e,w,v,d
p,x,n,f,s,f,c,n,b,t,?,s,s,p,w,o,e,w,v,l
p,f,n,f,s,f,c,n,b,t,?,s,k,w,w,o,e,w,v,d
p,x,n,f,f,f,c,n,b,t,?,k,k,p,w,o,e,w,v,l
p,f,n,f,y,f,c,n,b,t,?,k,k,w,p,o,e,w,v,p
p,k,n,f,s,f,c,n,b,t,?,k,k,p,w,o,e,w,v,d
p,x,e,f,s,f,c,n,b,t,?,s,k,p,w,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,k,s,w,w,o,e,w,v,d
p,x,e,f,s,f,c,n,b,t,?,s,k,p,p,o,e,w,v,p
p,f,e,f,s,f,c,n,b,t,?,k,k,p,w,o,e,w,v,d
p,x,e,f,y,f,c,n,b,t,?,s,k,w,w,o,e,w,v,d
p,f,e,f,y,f,c,n,b,t,?,k,s,w,w,o,e,w,v,l
p,f,e,f,s,f,c,n,b,t,?,s,s,w,p,o,e,w,v,d
p,f,e,f,s,f,c,n,b,t,?,s,k,w,w,o,e,w,v,l
p,k,e,f,y,f,c,n,b,t,?,k,k,w,w,o,e,w,v,l
p,x,e,f,f,f,c,n,b,t,?,s,k,p,p,o,e,w,v,p
e,k,g,f,n,f,w,b,g,e,?,k,s,w,w,t,p,w,s,g
p,x,n,f,y,f,c,n,b,t,?,k,s,p,w,o,e,w,v,l
p,f,e,f,s,f,c,n,b,t,?,s,k,p,w,o,e,w,v,d
p,f,n,f,y,f,c,n,b,t,?,s,k,p,p,o,e,w,v,d
p,f,e,f,s,f,c,n,b,t,?,k,k,p,p,o,e,w,v,l
p,f,n,f,s,f,c,n,b,t,?,k,s,p,p,o,e,w,v,p
p,x,e,f,y,f,c,n,b,t,?,s,s,w,p,o,e,w,v,p
p,x,e,f,s,f,c,n,b,t,?,s,k,w,w,o,e,w,v,p
p,x,e,f,y,f,c,n,b,t,?,s,s,w,p,o,e,w,v,d
p,x,e,f,f,f,c,n,b,t,?,k,s,p,w,o,e,w,v,p
p,f,e,f,s,f,c,n,b,t,?,s,s,p,w,o,e,w,v,d
p,x,e,f,s,f,c,n,b,t,?,s,k,p,p,o,e,w,v,p
p,x,n,f,f,f,c,n,b,t,?,s,k,p,p,o,e,w,v,l
p,f,n,f,s,f,c,n,b,t,?,s,k,p,w,o,e,w,v,l
p,k,n,f,y,f,c,n,b,t,?,k,s,w,w,o,e,w,v,d
p,x,e,f,s,f,c,n,b,t,?,k,s,p,w,o,e,w,v,p
p,x,n,f,f,f,c,n,b,t,?,k,s,p,w,o,e,w,v,l
p,x,e,f,f,f,c,n,b,t,?,k,k,p,w,o,e,w,v,p
e,b,w,f,n,f,w,b,p,e,?,k,k,w,w,t,p,w,s,g
p,f,e,f,s,f,c,n,b,t,?,k,k,p,w,o,e,w,v,p
p,x,e,f,y,f,c,n,b,t,?,s,s,p,w,o,e,w,v,l
p,x,e,f,f,f,c,n,b,t,?,s,k,w,p,o,e,w,v,d
p,f,n,f,f,f,c,n,b,t,?,s,s,w,p,o,e,w,v,p
p,f,e,f,y,f,c,n,b,t,?,k,s,p,p,o,e,w,v,l
p,f,n,f,s,f,c,n,b,t,?,s,k,w,p,o,e,w,v,d
p,f,e,f,f,f,c,n,b,t,?,k,k,w,p,o,e,w,v,d
p,f,n,f,f,f,c,n,b,t,?,s,s,p,w,o,e,w,v,d
p,x,e,f,f,f,c,n,b,t,?,s,s,w,p,o,e,w,v,l
p,f,n,f,s,f,c,n,b,t,?,k,s,p,w,o,e,w,v,d
p,x,n,f,y,f,c,n,b,t,?,k,s,w,w,o,e,w,v,l
p,f,e,f,s,f,c,n,b,t,?,k,s,p,p,o,e,w,v,p
p,x,n,f,s,f,c,n,b,t,?,s,s,w,w,o,e,w,v,d
p,f,e,f,s,f,c,n,b,t,?,k,s,p,w,o,e,w,v,l
p,x,e,f,y,f,c,n,b,t,?,s,s,p,w,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,s,k,w,w,o,e,w,v,p
p,x,e,f,f,f,c,n,b,t,?,k,s,p,p,o,e,w,v,l
p,f,n,f,f,f,c,n,b,t,?,k,k,w,w,o,e,w,v,p
p,f,n,f,y,f,c,n,b,t,?,k,s,w,p,o,e,w,v,p
p,x,n,f,y,f,c,n,b,t,?,k,k,w,w,o,e,w,v,p
p,f,e,f,s,f,c,n,b,t,?,s,s,w,p,o,e,w,v,d
p,k,n,f,y,f,c,n,b,t,?,k,s,p,p,o,e,w,v,p
p,x,e,f,f,f,c,n,b,t,?,s,k,p,p,o,e,w,v,l
p,x,e,f,s,f,c,n,b,t,?,s,k,p,w,o,e,w,v,d
p,k,n,f,s,f,c,n,b,t,?,k,k,p,p,o,e,w,v,d
p,x,e,f,f,f,c,n,b,t,?,k,s,p,p,o,e,w,v,p
p,x,e,f,f,f,c,n,b,t,?,s,s,p,w,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,s,k,w,w,o,e,w,v,l
p,f,e,f,y,f,c,n,b,t,?,s,s,p,w,o,e,w,v,d
p,f,e,f,f,f,c,n,b,t,?,s,s,p,p,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,k,s,w,p,o,e,w,v,l
p,f,e,f,f,f,c,n,b,t,?,s,s,p,w,o,e,w,v,p
p,f,e,f,f,f,c,n,b,t,?,s,k,p,w,o,e,w,v,l
p,k,e,f,s,f,c,n,b,t,?,k,s,p,p,o,e,w,v,d
p,x,n,f,f,f,c,n,b,t,?,k,s,w,p,o,e,w,v,d
p,f,n,f,y,f,c,n,b,t,?,k,s,p,p,o,e,w,v,d
p,f,e,f,f,f,c,n,b,t,?,k,k,w,w,o,e,w,v,p
p,k,n,f,y,f,c,n,b,t,?,s,s,w,w,o,e,w,v,d
p,f,n,f,f,f,c,n,b,t,?,s,s,p,w,o,e,w,v,p
p,x,e,f,y,f,c,n,b,t,?,s,s,p,w,o,e,w,v,l
p,x,e,f,f,f,c,n,b,t,?,k,k,w,p,o,e,w,v,p
p,x,e,f,y,f,c,n,b,t,?,k,s,p,p,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,k,k,p,w,o,e,w,v,l
p,f,n,f,s,f,c,n,b,t,?,k,s,p,w,o,e,w,v,p
p,f,e,f,s,f,c,n,b,t,?,k,s,p,w,o,e,w,v,p
p,k,n,f,y,f,c,n,b,t,?,k,s,w,w,o,e,w,v,l
p,x,n,f,s,f,c,n,b,t,?,k,k,p,p,o,e,w,v,d
p,x,e,f,y,f,c,n,b,t,?,s,s,p,p,o,e,w,v,l
p,x,n,f,f,f,c,n,b,t,?,s,s,p,w,o,e,w,v,l
p,f,e,f,f,f,c,n,b,t,?,s,k,w,p,o,e,w,v,p
p,k,e,f,f,f,c,n,b,t,?,s,k,p,p,o,e,w,v,d
e,x,g,f,n,f,w,b,w,e,?,s,k,w,w,t,p,w,s,g
p,f,e,f,f,f,c,n,b,t,?,s,s,p,w,o,e,w,v,l
p,x,e,f,f,f,c,n,b,t,?,k,s,w,p,o,e,w,v,l
p,x,e,f,s,f,c,n,b,t,?,k,s,p,w,o,e,w,v,l
p,x,e,f,s,f,c,n,b,t,?,k,k,p,w,o,e,w,v,d
p,f,n,f,f,f,c,n,b,t,?,k,k,p,p,o,e,w,v,p
p,f,n,f,y,f,c,n,b,t,?,s,s,p,p,o,e,w,v,l
p,x,n,f,s,f,c,n,b,t,?,k,s,w,p,o,e,w,v,p
p,x,e,f,f,f,c,n,b,t,?,k,k,w,p,o,e,w,v,l
p,f,e,f,f,f,c,n,b,t,?,s,k,p,w,o,e,w,v,d
p,f,n,f,f,f,c,n,b,t,?,k,k,p,p,o,e,w,v,l
p,f,n,f,f,f,c,n,b,t,?,k,s,w,p,o,e,w,v,l
p,f,n,f,y,f,c,n,b,t,?,k,k,w,p,o,e,w,v,d
p,x,e,f,f,f,c,n,b,t,?,k,s,w,p,o,e,w,v,l
p,x,e,f,f,f,c,n,b,t,?,s,k,w,w,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,s,s,p,p,o,e,w,v,l
p,f,n,f,s,f,c,n,b,t,?,k,s,w,p,o,e,w,v,d
p,x,e,f,f,f,c,n,b,t,?,s,k,p,w,o,e,w,v,d
p,f,n,f,f,f,c,n,b,t,?,k,k,w,p,o,e,w,v,l
p,f,n,f,f,f,c,n,b,t,?,k,k,p,p,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,s,s,p,p,o,e,w,v,p
p,x,n,f,s,f,c,n,b,t,?,k,k,w,w,o,e,w,v,l
p,f,n,f,y,f,c,n,b,t,?,k,s,w,p,o,e,w,v,l
p,f,n,f,y,f,c,n,b,t,?,k,k,p,w,o,e,w,v,p
p,x,n,f,y,f,c,n,b,t,?,s,s,w,w,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,k,k,w,p,o,e,w,v,p
p,x,n,f,y,f,c,n,b,t,?,k,s,p,w,o,e,w,v,p
p,x,n,f,y,f,c,n,b,t,?,s,s,p,w,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,k,k,w,p,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,s,s,p,p,o,e,w,v,d
p,x,e,f,y,f,c,n,b,t,?,s,s,p,p,o,e,w,v,d
p,f,e,f,f,f,c,n,b,t,?,s,k,w,p,o,e,w,v,l
p,f,n,f,s,f,c,n,b,t,?,s,k,p,p,o,e,w,v,d
p,f,e,f,y,f,c,n,b,t,?,s,k,w,p,o,e,w,v,l
p,x,n,f,f,f,c,n,b,t,?,k,k,p,w,o,e,w,v,p
e,k,w,f,n,f,w,b,p,e,?,k,k,w,w,t,p,w,n,g
p,x,n,f,f,f,c,n,b,t,?,s,s,w,p,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,k,s,w,p,o,e,w,v,d
p,f,n,f,y,f,c,n,b,t,?,k,k,w,w,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,k,s,w,w,o,e,w,v,d
p,f,n,f,y,f,c,n,b,t,?,k,s,p,w,o,e,w,v,d
p,f,n,f,f,f,c,n,b,t,?,s,s,w,w,o,e,w,v,l
p,f,n,f,f,f,c,n,b,t,?,s,k,p,p,o,e,w,v,d
p,f,e,f,y,f,c,n,b,t,?,k,s,p,w,o,e,w,v,p
e,b,n,f,n,a,c,b,o,e,?,s,s,o,o,o,p,o,v,l
p,f,e,f,f,f,c,n,b,t,?,k,s,w,p,o,e,w,v,d
p,f,e,f,s,f,c,n,b,t,?,k,k,p,p,o,e,w,v,p
p,x,e,f,y,f,c,n,b,t,?,k,k,p,p,o,e,w,v,l
p,f,n,f,s,f,c,n,b,t,?,s,k,w,w,o,e,w,v,l
p,f,e,f,s,f,c,n,b,t,?,k,s,w,p,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,k,s,p,p,o,e,w,v,l
p,f,e,f,s,f,c,n,b,t,?,k,k,w,p,o,e,w,v,l
p,f,n,f,s,f,c,n,b,t,?,k,s,w,p,o,e,w,v,p
p,k,n,f,y,f,c,n,b,t,?,k,s,w,w,o,e,w,v,p
p,f,e,f,f,f,c,n,b,t,?,k,s,p,p,o,e,w,v,l
p,f,e,f,s,f,c,n,b,t,?,k,k,p,p,o,e,w,v,d
p,x,e,f,f,f,c,n,b,t,?,k,s,w,p,o,e,w,v,p
p,f,n,f,y,f,c,n,b,t,?,k,k,p,p,o,e,w,v,l
p,x,e,f,s,f,c,n,b,t,?,k,s,p,w,o,e,w,v,p
p,k,n,f,y,f,c,n,b,t,?,k,k,w,w,o,e,w,v,p
p,x,n,f,s,f,c,n,b,t,?,k,k,w,p,o,e,w,v,p
p,x,e,f,f,f,c,n,b,t,?,k,k,w,p,o,e,w,v,d
p,f,n,f,y,f,c,n,b,t,?,k,s,w,w,o,e,w,v,d
p,f,e,f,y,f,c,n,b,t,?,s,k,p,p,o,e,w,v,d
p,f,n,f,f,f,c,n,b,t,?,s,s,w,w,o,e,w,v,p
e,x,w,f,n,f,w,b,g,e,?,k,s,w,w,t,p,w,s,g
p,f,n,f,y,f,c,n,b,t,?,s,s,w,p,o,e,w,v,d
p,f,n,f,f,f,c,n,b,t,?,s,k,w,p,o,e,w,v,l
p,x,e,f,y,f,c,n,b,t,?,s,s,p,p,o,e,w,v,l
p,f,e,f,s,f,c,n,b,t,?,s,k,w,p,o,e,w,v,l
p,x,n,f,s,f,c,n,b,t,?,s,s,w,p,o,e,w,v,p
p,x,e,f,f,f,c,n,b,t,?,s,k,p,w,o,e,w,v,l
e,k,g,f,n,f,w,b,g,e,?,k,k,w,w,t,p,w,s,g
p,f,e,f,s,f,c,n,b,t,?,k,s,w,p,o,e,w,v,l
p,f,e,f,s,f,c,n,b,t,?,s,k,w,w,o,e,w,v,p
e,b,w,f,n,f,w,b,w,e,?,s,k,w,w,t,p,w,s,g
p,f,n,f,y,f,c,n,b,t,?,s,k,p,w,o,e,w,v,l
p,x,e,f,s,f,c,n,b,t,?,k,s,w,w,o,e,w,v,l
p,x,e,f,f,f,c,n,b,t,?,s,k,p,p,o,e,w,v,d
p,f,n,f,s,f,c,n,b,t,?,k,s,w,w,o,e,w,v,p
p,x,n,f,f,f,c,n,b,t,?,k,k,p,p,o,e,w,v,d
p,f,e,f,s,f,c,n,b,t,?,k,k,w,w,o,e,w,v,p
p,f,e,f,s,f,c,n,b,t,?,s,k,p,p,o,e,w,v,l
p,f,e,f,s,f,c,n,b,t,?,s,s,p,w,o,e,w,v,l
p,x,e,f,m,f,c,b,w,e,c,k,y,c,c,n,n,w,c,d
p,f,n,f,y,f,c,n,b,t,?,s,k,p,p,o,e,w,v,d
p,f,e,f,y,f,c,n,b,t,?,s,s,w,w,o,e,w,v,d
p,x,e,f,s,f,c,n,b,t,?,k,k,p,w,o,e,w,v,p
p,f,e,f,y,f,c,n,b,t,?,s,s,p,w,o,e,w,v,p
p,f,e,f,f,f,c,n,b,t,?,k,k,w,w,o,e,w,v,p
p,f,e,f,s,f,c,n,b,t,?,s,s,p,w,o,e,w,v,l
p,x,e,f,f,f,c,n,b,t,?,k,k,w,w,o,e,w,v,l
p,f,e,f,s,f,c,n,b,t,?,s,k,p,w,o,e,w,v,p
e,x,n,f,n,a,c,b,n,e,?,s,s,o,o,o,p,y,c,l
p,f,n,f,s,f,c,n,b,t,?,s,k,p,w,o,e,w,v,d
p,f,e,f,s,f,c,n,b,t,?,s,s,w,p,o,e,w,v,l
p,f,e,f,s,f,c,n,b,t,?,s,s,w,w,o,e,w,v,l
p,x,n,f,f,f,c,n,b,t,?,k,s,p,w,o,e,w,v,p
p,x,e,f,y,f,c,n,b,t,?,k,s,p,p,o,e,w,v,d
p,x,e,f,f,f,c,n,b,t,?,k,k,p,p,o,e,w,v,d
p,x,e,f,s,f,c,n,b,t,?,s,k,w,p,o,e,w,v,p
p,x,e,f,y,f,c,n,b,t,?,s,s,p,p,o,e,w,v,p
p,f,e,f,f,f,c,n,b,t,?,s,k,w,w,o,e,w,v,p
e,x,n,f,n,a,c,b,n,e,?,s,s,o,o,o,p,o,v,l
p,f,n,f,s,f,c,n,b,t,?,k,k,p,p,o,e,w,v,p
p,x,e,f,f,f,c,n,b,t,?,s,s,w,w,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,s,s,w,p,o,e,w,v,d
p,f,e,f,y,f,c,n,b,t,?,k,k,w,w,o,e,w,v,p
p,x,e,f,f,f,c,n,b,t,?,k,s,p,w,o,e,w,v,d
p,x,n,f,s,f,c,n,b,t,?,k,s,p,w,o,e,w,v,d
p,x,n,f,f,f,c,n,b,t,?,s,k,w,p,o,e,w,v,l
p,x,n,f,y,f,c,n,b,t,?,s,s,w,w,o,e,w,v,l
p,x,e,f,s,f,c,n,b,t,?,s,s,p,w,o,e,w,v,d
p,f,n,f,y,f,c,n,b,t,?,k,s,p,p,o,e,w,v,l
p,f,n,f,y,f,c,n,b,t,?,s,s,w,p,o,e,w,v,l
p,k,e,f,y,f,c,n,b,t,?,s,s,p,p,o,e,w,v,l
p,x,n,f,y,f,c,n,b,t,?,k,s,w,p,o,e,w,v,d
p,f,n,f,y,f,c,n,b,t,?,s,k,p,w,o,e,w,v,p
e,k,w,f,n,f,w,b,g,e,?,s,k,w,w,t,p,w,n,g
p,f,e,f,y,f,c,n,b,t,?,s,k,w,w,o,e,w,v,l
p,x,e,f,y,f,c,n,b,t,?,s,k,p,w,o,e,w,v,l
p,f,n,f,f,f,c,n,b,t,?,s,s,w,p,o,e,w,v,d
p,f,n,f,s,f,c,n,b,t,?,k,k,p,p,o,e,w,v,p
p,f,e,f,y,f,c,n,b,t,?,k,k,p,w,o,e,w,v,d
p,x,n,f,f,f,c,n,b,t,?,k,k,p,p,o,e,w,v,p
p,f,n,f,s,f,c,n,b,t,?,k,k,w,p,o,e,w,v,l
p,x,n,f,s,f,c,n,b,t,?,s,k,w,p,o,e,w,v,l
p,k,n,f,y,f,c,n,b,t,?,k,k,p,p,o,e,w,v,l
p,f,e,f,s,f,c,n,b,t,?,k,s,w,p,o,e,w,v,d
p,f,e,f,s,f,c,n,b,t,?,k,k,p,p,o,e,w,v,l
p,f,e,f,f,f,c,n,b,t,?,s,s,w,w,o,e,w,v,l
p,f,e,f,s,f,c,n,b,t,?,k,k,w,p,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,s,s,w,w,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,s,s,w,p,o,e,w,v,l
p,k,n,f,y,f,c,n,b,t,?,k,s,p,w,o,e,w,v,l
p,k,n,f,y,f,c,n,b,t,?,k,s,p,w,o,e,w,v,p
p,f,e,f,y,f,c,n,b,t,?,k,s,w,p,o,e,w,v,p
p,x,e,f,y,f,c,n,b,t,?,k,k,w,p,o,e,w,v,d
p,k,n,f,f,f,c,n,b,t,?,k,s,p,w,o,e,w,v,l
p,x,e,f,f,f,c,n,b,t,?,s,s,p,p,o,e,w,v,p
p,f,n,f,f,f,c,n,b,t,?,k,k,p,w,o,e,w,v,d
p,x,e,f,s,f,c,n,b,t,?,s,k,w,w,o,e,w,v,l
p,f,n,f,y,f,c,n,b,t,?,s,k,p,w,o,e,w,v,p
p,x,n,f,f,f,c,n,b,t,?,k,k,w,p,o,e,w,v,l
p,f,e,f,y,f,c,n,b,t,?,s,k,w,p,o,e,w,v,d
p,x,n,f,f,f,c,n,b,t,?,k,s,w,p,o,e,w,v,l
p,x,e,f,y,f,c,n,b,t,?,s,s,w,w,o,e,w,v,p
p,x,e,f,s,f,c,n,b,t,?,s,k,w,w,o,e,w,v,d
p,x,n,f,s,f,c,n,b,t,?,k,k,p,p,o,e,w,v,p
p,x,e,f,s,f,c,n,b,t,?,s,s,w,w,o,e,w,v,d
p,f,e,f,y,f,c,n,b,t,?,s,k,p,w,o,e,w,v,p
p,f,e,f,s,f,c,n,b,t,?,k,s,p,w,o,e,w,v,d
p,x,e,f,y,f,c,n,b,t,?,k,k,w,w,o,e,w,v,d
p,f,e,f,y,f,c,n,b,t,?,k,k,w,w,o,e,w,v,l
p,f,e,f,y,f,c,n,b,t,?,k,s,w,w,o,e,w,v,p
p,f,e,f,s,f,c,n,b,t,?,s,k,p,w,o,e,w,v,l
p,f,n,f,f,f,c,n,b,t,?,k,k,w,p,o,e,w,v,d
p,f,n,f,s,f,c,n,b,t,?,s,k,w,w,o,e,w,v,p
p,x,e,f,f,f,c,n,b,t,?,s,k,w,p,o,e,w,v,p
p,f,n,f,s,f,c,n,b,t,?,k,k,p,p,o,e,w,v,l
p,f,n,f,s,f,c,n,b,t,?,s,k,p,p,o,e,w,v,d
p,f,n,f,f,f,c,n,b,t,?,k,s,p,p,o,e,w,v,l
p,f,e,f,s,f,c,n,b,t,?,k,k,p,w,o,e,w,v,l
p,f,e,f,f,f,c,n,b,t,?,s,k,p,w,o,e,w,v,p
p,f,n,f,y,f,c,n,b,t,?,k,s,w,p,o,e,w,v,d
p,f,e,f,y,f,c,n,b,t,?,k,k,w,p,o,e,w,v,d
p,f,e,f,f,f,c,n,b,t,?,s,k,w,p,o,e,w,v,d
p,f,n,f,s,f,c,n,b,t,?,k,k,p,p,o,e,w,v,d
p,f,e,f,f,f,c,n,b,t,?,k,s,w,w,o,e,w,v,d
p,f,n,f,f,f,c,n,b,t,?,k,s,p,p,o,e,w,v,d
p,k,e,f,s,f,c,n,b,t,?,s,s,p,p,o,e,w,v,d
p,f,e,f,f,f,c,n,b,t,?,s,k,w,w,o,e,w,v,d
p,f,e,f,f,f,c,n,b,t,?,k,k,w,p,o,e,w,v,d
p,f,e,f,y,f,c,n,b,t,?,s,s,w,p,o,e,w,v,d
p,f,n,f,s,f,c,n,b,t,?,k,s,w,p,o,e,w,v,l
p,f,e,f,f,f,c,n,b,t,?,s,s,p,p,o,e,w,v,p
p,f,n,f,s,f,c,n,b,t,?,s,k,p,p,o,e,w,v,p
p,x,e,f,y,f,c,n,b,t,?,s,s,w,w,o,e,w,v,d
e,x,w,f,n,f,w,b,p,e,?,k,s,w,w,t,p,w,n,g
p,x,e,f,s,f,c,n,b,t,?,k,s,w,w,o,e,w,v,d
p,x,e,f,f,f,c,n,b,t,?,s,s,p,w,o,e,w,v,l
p,f,n,f,y,f,c,n,b,t,?,k,k,p,w,o,e,w,v,l
p,x,e,f,y,f,c,n,b,t,?,s,s,p,p,o,e,w,v,d
p,x,n,f,y,f,c,n,b,t,?,s,k,w,w,o,e,w,v,d
p,x,n,f,f,f,c,n,b,t,?,k,s,w,w,o,e,w,v,p
p,x,n,f,y,f,c,n,b,t,?,k,k,w,w,o,e,w,v,l
e,x,g,f,n,f,w,b,p,e,?,s,k,w,w,t,p,w,n,g
p,f,e,f,f,f,c,n,b,t,?,k,s,w,p,o,e,w,v,l
p,f,e,f,f,f,c,n,b,t,?,s,k,w,p,o,e,w,v,l
p,x,e,f,y,f,c,n,b,t,?,s,s,w,w,o,e,w,v,p
p,x,n,f,y,f,c,n,b,t,?,k,k,p,w,o,e,w,v,p
p,k,e,f,y,f,c,n,b,t,?,k,s,p,p,o,e,w,v,p
p,k,e,f,f,f,c,n,b,t,?,k,s,w,w,o,e,w,v,d
p,f,e,f,s,f,c,n,b,t,?,k,k,p,p,o,e,w,v,d
p,x,n,f,f,f,c,n,b,t,?,k,k,w,w,o,e,w,v,l
p,f,n,f,s,f,c,n,b,t,?,k,s,w,w,o,e,w,v,l
p,x,e,f,s,f,c,n,b,t,?,k,s,w,w,o,e,w,v,p
p,f,n,f,y,f,c,n,b,t,?,k,k,w,w,o,e,w,v,d
p,x,n,f,s,f,c,n,b,t,?,k,s,w,w,o,e,w,v,p
e,k,w,f,n,f,w,b,p,e,?,s,k,w,w,t,p,w,n,g
p,k,n,f,f,f,c,n,b,t,?,s,k,p,w,o,e,w,v,d
p,f,e,f,f,f,c,n,b,t,?,s,k,p,w,o,e,w,v,d
p,x,e,f,f,f,c,n,b,t,?,k,s,p,p,o,e,w,v,d
